loan_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_date,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_util,total_acc,total_pymnt
LC003139,20000,20000,36 months,27.26,819.3,F,F5,3 years,RENT,43890.7,2018-11-15,Fully Paid,vacation,MI,29.64,0,755,759,10,0,94.0,25,20189.91
LC003140,40000,40000,36 months,11.24,1314.1,B,B1,5 years,RENT,121400.13,2019-06-16,Fully Paid,auto,NJ,26.47,0,627,631,20,0,65.1,27,6489.35
LC003141,25000,25000,36 months,8.59,790.23,B,B2,10+ years,RENT,42024.86,2020-05-10,Fully Paid,vacation,TN,35.07,0,705,709,19,0,24.3,25,9392.77
LC003142,30000,30000,36 months,18.27,1088.64,D,D1,2 years,RENT,27380.49,2021-11-02,Fully Paid,medical,WA,14.91,0,844,848,19,1,33.4,30,19653.71
LC003143,5000,5000,36 months,5.97,152.04,A,A4,3 years,MORTGAGE,43657.55,2024-10-09,Fully Paid,medical,NC,7.1,2,651,655,18,0,27.1,21,1673.64
LC003144,20000,15948.01,60 months,14.04,465.78,C,C4,7 years,OWN,103328.54,2018-02-14,Current,home_improvement,MD,32.29,0,600,604,5,0,98.9,18,4477.66
LC003145,40000,39987.55,36 months,16.87,1423.52,D,D4,1 year,MORTGAGE,93076.11,2020-01-16,Current,credit_card,TN,6.83,0,668,672,17,1,95.0,22,222.04
LC003146,35000,35000,60 months,7.16,695.69,A,A2,4 years,RENT,37473.98,2018-11-23,Charged Off,credit_card,TN,7.38,1,787,791,15,0,1.4,24,1863.16
LC003147,20000,20000,36 months,11.04,655.15,B,B3,9 years,OWN,71734.3,2018-02-08,Fully Paid,medical,TN,22.8,0,617,621,22,1,19.9,31,6384.69
LC003148,5000,5000,36 months,17.88,180.46,D,D2,4 years,MORTGAGE,25482.14,2023-04-07,Late (31-120 days),small_business,WA,36.56,0,698,702,10,0,86.8,10,2559.3
LC003149,15000,15000,36 months,17.27,536.81,D,D2,2 years,RENT,100406.43,2019-02-08,Fully Paid,small_business,MA,24.78,1,805,809,19,0,90.0,34,14648.88
LC003150,20000,20000,36 months,21.36,757.2,E,E2,4 years,RENT,63956.18,2018-02-20,Fully Paid,moving,MO,22.23,1,628,632,2,0,64.3,12,6270.63
LC003151,30000,30000,60 months,17.89,760.01,D,D2,2 years,OWN,152928.02,2024-10-12,Charged Off,auto,NY,8.21,0,714,718,11,0,58.4,26,2928.51
LC003152,30000,19548.77,36 months,19.75,1111.09,D,D5,< 1 year,RENT,56887.49,2024-01-10,Current,credit_card,PA,31.72,0,701,705,2,1,0.7,15,9776.35
LC003153,5000,5000,36 months,13.05,168.59,C,C2,3 years,MORTGAGE,39404.71,2023-05-31,Fully Paid,credit_card,CA,39.34,3,731,735,18,0,7.5,30,1344.73
LC003154,40000,40000,36 months,6.13,1219.24,A,A1,7 years,RENT,75174.51,2019-02-10,Fully Paid,home_improvement,IL,24.93,0,661,665,14,0,37.5,21,24913.17
LC003155,10000,10000,60 months,10.75,216.18,B,B5,2 years,MORTGAGE,40839.1,2024-06-28,Fully Paid,auto,NC,36.06,0,846,850,15,0,59.4,29,7843.34
LC003156,5000,3568.52,36 months,12.48,167.22,C,C4,3 years,RENT,42748.56,2022-09-09,Current,vacation,FL,8.34,0,824,828,13,0,3.2,15,665.98
LC003157,10000,10000,36 months,5.61,302.46,A,A5,4 years,OWN,95215.75,2022-07-21,Fully Paid,credit_card,MI,24.82,0,642,646,24,0,67.0,38,11745.34
LC003158,20000,20000,36 months,15.21,695.37,C,C5,4 years,MORTGAGE,60163.17,2024-04-02,Fully Paid,education,CA,37.09,0,684,688,2,0,78.7,11,12077.12
LC003159,25000,18837.6,36 months,5.77,757.95,A,A5,3 years,RENT,59642.5,2022-09-20,Current,small_business,VA,17.82,1,780,784,9,0,19.9,24,3876.15
LC003160,30000,30000,60 months,11.85,665.06,B,B3,4 years,MORTGAGE,112549.43,2018-10-22,Fully Paid,debt_consolidation,TN,17.38,0,701,705,18,0,90.9,26,34381.35
LC003161,5000,5000,60 months,9.15,104.16,B,B5,8 years,MORTGAGE,58991.79,2020-07-29,Fully Paid,small_business,IN,9.79,1,675,679,5,0,74.4,5,4145.92
LC003162,35000,35000,36 months,15.39,1219.98,C,C1,2 years,RENT,68494.98,2023-04-26,Charged Off,moving,NJ,31.42,0,848,852,11,0,80.3,26,5086.76
LC003163,25000,24573.5,36 months,9.01,795.11,B,B4,7 years,MORTGAGE,42901.4,2020-12-29,Current,auto,WA,16.71,1,821,825,7,0,66.4,7,4345.88
LC003164,35000,35000,36 months,18.41,1272.54,D,D2,10+ years,MORTGAGE,62895.77,2021-07-31,Fully Paid,small_business,MA,39.63,0,847,851,3,0,90.8,12,11855.26
LC003165,5000,5000,36 months,20.69,187.58,E,E1,9 years,OWN,47104.86,2023-07-04,Charged Off,debt_consolidation,GA,34.62,0,661,665,19,1,6.9,23,698.61
LC003166,35000,35000,36 months,18.85,1280.31,D,D2,5 years,RENT,85902.33,2018-11-05,Fully Paid,home_improvement,MO,19.82,0,845,849,21,0,22.1,21,14905.04
LC003167,40000,40000,60 months,11.55,880.71,B,B4,3 years,MORTGAGE,81218.22,2021-04-06,Charged Off,debt_consolidation,TN,36.36,1,623,627,24,0,81.5,39,3421.36
LC003168,15000,15000,60 months,9.2,312.83,B,B2,8 years,RENT,93491.53,2019-11-14,Fully Paid,education,WI,31.59,2,785,789,6,0,5.0,20,14404.72
LC003169,10000,10000,36 months,19.76,370.41,D,D3,9 years,MORTGAGE,23278.47,2021-02-28,Fully Paid,medical,OH,17.93,0,763,767,14,0,67.9,29,1688.39
LC003170,15000,15000,60 months,17.64,377.97,D,D2,1 year,RENT,80724.08,2021-06-16,Fully Paid,vacation,WI,15.75,0,733,737,19,0,90.6,30,12220.75
LC003171,35000,25515.33,36 months,15.95,1229.63,C,C4,1 year,RENT,80333.4,2021-10-18,Current,moving,FL,31.43,0,786,790,25,0,49.1,34,339.96
LC003172,25000,25000,36 months,26.86,1018.75,F,F3,6 years,MORTGAGE,85724.99,2022-06-05,Charged Off,moving,MD,7.69,0,791,795,23,0,15.2,37,11338.71
LC003173,25000,25000,36 months,10.93,817.64,B,B1,6 years,OWN,75627.38,2022-07-29,Charged Off,moving,MO,35.0,0,774,778,25,0,69.7,37,1795.36
LC003174,35000,35000,60 months,26.89,1066.44,F,F1,1 year,OWN,136124.43,2024-09-16,Fully Paid,home_improvement,WI,38.93,0,709,713,3,0,80.6,15,7147.75
LC003175,15000,15000,36 months,14.47,516.1,C,C4,3 years,RENT,31064.04,2020-12-26,Fully Paid,moving,WI,28.4,0,643,647,22,0,68.1,22,11510.72
LC003176,15000,15000,36 months,14.7,517.78,C,C1,5 years,OTHER,225687.84,2020-03-01,Charged Off,moving,IN,34.61,2,635,639,10,0,74.3,11,732.43
LC003177,35000,35000,36 months,17.97,1264.81,D,D2,4 years,RENT,24988.31,2023-03-17,Fully Paid,home_improvement,NJ,35.62,0,743,747,7,0,76.9,16,28033.2
LC003178,25000,20173.65,36 months,12.04,830.84,C,C4,1 year,RENT,95505.36,2022-09-30,Current,moving,IN,7.62,1,611,615,13,0,26.4,28,4707.21
LC003179,20000,20000,36 months,26.73,813.61,F,F3,5 years,RENT,50701.86,2018-12-20,Fully Paid,moving,MA,6.6,1,804,808,22,0,2.5,28,7916.54
LC003180,30000,30000,60 months,13.92,696.8,C,C3,9 years,RENT,30437.0,2021-09-18,Fully Paid,credit_card,NY,23.76,0,587,591,7,0,61.4,13,22098.36
LC003181,5000,5000,36 months,24.06,196.32,F,F3,1 year,RENT,30967.07,2024-04-20,Charged Off,auto,NC,28.92,1,815,819,3,0,13.3,3,1175.66
LC003182,20000,20000,60 months,13.37,458.86,C,C1,4 years,OWN,44939.36,2023-09-16,Charged Off,auto,MO,27.22,0,809,813,19,0,32.7,20,1026.73
LC003183,10000,7404.36,36 months,28.86,418.3,F,F2,5 years,RENT,94833.1,2019-11-20,Current,home_improvement,MO,20.35,0,779,783,21,0,57.9,28,3128.9
LC003184,20000,20000,36 months,21.31,756.69,E,E3,9 years,MORTGAGE,30912.53,2024-02-06,Charged Off,small_business,MA,14.36,0,757,761,4,0,40.1,7,9208.77
LC003185,35000,35000,36 months,15.55,1222.73,C,C4,1 year,RENT,62243.39,2024-09-15,Charged Off,education,AZ,12.08,0,765,769,14,0,73.0,24,19682.95
LC003186,35000,35000,60 months,23.0,986.67,E,E2,1 year,OWN,43449.34,2023-09-03,Fully Paid,small_business,WA,37.25,0,846,850,2,0,11.6,4,34619.66
LC003187,30000,21544.76,60 months,7.23,597.3,A,A1,< 1 year,MORTGAGE,51461.01,2020-09-27,Current,vacation,PA,23.31,0,694,698,13,0,72.6,27,8977.48
LC003188,40000,31459.81,36 months,7.55,1245.17,A,A2,10+ years,MORTGAGE,135169.2,2024-10-30,Current,education,TX,35.5,0,630,634,5,0,70.8,6,4483.03
LC003189,20000,20000,36 months,6.4,612.07,A,A2,2 years,OWN,85387.05,2018-10-13,Fully Paid,small_business,CA,13.95,1,604,608,4,2,47.6,7,22910.85
LC003190,10000,10000,60 months,7.16,198.77,A,A1,4 years,RENT,58118.29,2024-10-18,Charged Off,vacation,WA,39.94,0,645,649,23,0,27.9,23,2619.27
LC003191,35000,35000,36 months,5.49,1056.7,A,A2,8 years,RENT,36537.14,2021-02-09,Fully Paid,education,AZ,30.46,1,797,801,14,0,86.8,28,42420.53
LC003192,35000,35000,60 months,12.09,780.15,C,C2,8 years,RENT,38133.25,2022-05-15,Fully Paid,auto,MD,39.45,0,680,684,4,0,24.5,11,7319.26
LC003193,40000,40000,36 months,13.41,1355.67,C,C3,3 years,MORTGAGE,82150.29,2019-09-11,Fully Paid,education,MA,32.38,0,752,756,7,0,34.1,21,10802.29
LC003194,5000,3901.26,60 months,22.32,139.01,E,E2,5 years,MORTGAGE,33509.42,2021-09-09,Current,auto,GA,8.66,0,738,742,14,1,60.3,16,1964.68
LC003195,5000,5000,36 months,23.29,194.31,E,E2,10+ years,OWN,95421.99,2022-05-07,Fully Paid,debt_consolidation,GA,11.11,0,850,854,4,0,53.3,11,813.16
LC003196,20000,20000,36 months,5.99,608.35,A,A4,4 years,RENT,64172.62,2021-06-28,Fully Paid,education,TN,6.38,0,594,598,14,0,11.2,29,22377.3
LC003197,40000,40000,60 months,24.89,1171.47,F,F5,< 1 year,RENT,68926.77,2022-12-27,Fully Paid,medical,IL,16.85,0,681,685,19,0,68.9,20,38909.18
LC003198,20000,20000,36 months,14.88,692.13,C,C2,3 years,OWN,66449.45,2021-09-11,Fully Paid,vacation,CA,32.03,2,770,774,9,0,67.9,9,23903.75
LC003199,35000,35000,36 months,17.41,1255.0,D,D2,10+ years,MORTGAGE,52541.13,2022-06-16,Fully Paid,debt_consolidation,NC,36.54,0,583,587,13,1,3.8,19,42634.27
LC003200,30000,23604.06,36 months,16.01,1054.86,D,D3,5 years,OWN,27111.44,2022-09-07,Current,credit_card,IL,32.88,0,820,824,7,0,14.3,10,13062.3
LC003201,20000,20000,36 months,27.47,821.56,F,F3,5 years,MORTGAGE,178631.26,2024-11-22,Late (31-120 days),moving,MI,13.81,0,817,821,11,0,58.8,21,1075.38
LC003202,20000,20000,36 months,15.65,699.69,C,C4,9 years,OWN,76765.57,2023-12-31,Late (31-120 days),moving,MO,18.86,0,684,688,7,0,51.1,15,3635.42
LC003203,15000,15000,36 months,19.51,553.72,D,D4,9 years,MORTGAGE,77304.87,2019-09-15,Fully Paid,debt_consolidation,CA,28.77,0,662,666,8,0,66.1,9,15073.22
LC003204,5000,3123.03,36 months,18.17,181.19,D,D5,1 year,RENT,47070.03,2023-08-28,Current,debt_consolidation,AZ,35.98,0,701,705,10,0,58.6,24,1218.98
LC003205,10000,6522.65,36 months,21.74,380.56,E,E4,4 years,OWN,131081.28,2020-08-26,Current,auto,IN,19.78,0,786,790,21,0,88.7,26,1219.59
LC003206,30000,30000,60 months,6.06,580.82,A,A4,1 year,MORTGAGE,76188.17,2021-04-21,Fully Paid,medical,MI,37.31,0,814,818,4,0,44.1,4,16082.53
LC003207,20000,20000,60 months,5.26,379.81,A,A1,< 1 year,OWN,93767.74,2024-07-16,Fully Paid,credit_card,WA,10.29,0,849,853,5,0,80.7,14,25743.83
LC003208,35000,35000,60 months,22.05,967.66,E,E2,4 years,MORTGAGE,53661.06,2018-05-17,Default,debt_consolidation,NJ,7.48,1,729,733,25,0,83.8,34,20080.58
LC003209,40000,34941.33,36 months,11.24,1314.1,B,B2,8 years,MORTGAGE,60037.01,2021-03-08,Current,moving,PA,14.15,0,661,665,19,0,84.4,32,16672.75
LC003210,30000,22531.75,60 months,10.68,647.5,B,B5,1 year,MORTGAGE,48118.92,2022-02-12,Current,small_business,OH,39.11,0,685,689,17,0,19.8,25,1511.25
LC003211,35000,35000,60 months,14.25,818.93,C,C4,10+ years,RENT,147215.25,2022-07-24,Fully Paid,moving,IL,28.38,0,649,653,21,0,64.6,35,27463.14
LC003212,25000,25000,36 months,9.96,806.21,B,B1,2 years,MORTGAGE,40395.74,2024-11-28,Fully Paid,medical,NC,27.94,0,657,661,5,0,1.2,9,26141.0
LC003213,40000,40000,36 months,6.09,1218.51,A,A3,4 years,OTHER,44512.29,2024-12-02,Fully Paid,education,CA,14.98,0,707,711,23,0,75.1,29,49205.15
LC003214,10000,9594.17,60 months,14.3,234.24,C,C3,2 years,RENT,67268.74,2023-02-02,Current,home_improvement,IN,14.56,0,766,770,24,0,3.9,38,1450.86
LC003215,15000,15000,36 months,8.48,473.37,A,A2,6 years,RENT,102126.97,2023-09-21,Fully Paid,credit_card,GA,29.5,0,677,681,24,0,45.4,27,3160.71
LC003216,20000,20000,36 months,10.74,652.31,B,B1,6 years,RENT,51935.89,2021-12-22,Fully Paid,medical,TN,17.08,0,663,667,7,1,79.4,7,24232.87
LC003217,5000,4381.01,60 months,18.5,128.33,D,D5,2 years,MORTGAGE,116089.92,2022-05-21,Current,debt_consolidation,MD,19.61,1,646,650,2,0,64.7,9,2287.1
LC003218,15000,11542.43,60 months,11.74,331.7,B,B2,4 years,MORTGAGE,96589.71,2022-03-12,Current,medical,TX,19.36,0,642,646,2,0,54.5,7,5877.34
LC003219,5000,5000,36 months,13.12,168.76,C,C1,10+ years,MORTGAGE,51673.95,2021-04-27,Charged Off,small_business,TN,23.16,0,649,653,16,0,45.5,30,2299.4
LC003220,25000,25000,36 months,5.48,754.67,A,A5,4 years,RENT,80250.64,2024-02-15,Fully Paid,credit_card,OH,32.35,0,719,723,2,0,5.7,12,15735.89
LC003221,40000,40000,60 months,9.68,843.6,B,B3,7 years,MORTGAGE,65922.58,2019-08-12,Fully Paid,vacation,NY,6.26,0,690,694,7,0,37.6,14,8181.84
LC003222,10000,10000,36 months,27.39,410.35,F,F1,8 years,RENT,62860.77,2020-05-14,Charged Off,vacation,GA,12.1,0,825,829,16,0,61.5,23,5100.24
LC003223,40000,40000,36 months,10.72,1304.25,B,B5,7 years,MORTGAGE,24839.9,2024-11-12,Fully Paid,moving,WA,12.33,0,652,656,9,0,70.4,12,19139.94
LC003224,35000,35000,36 months,12.98,1178.95,C,C2,4 years,MORTGAGE,100415.45,2023-08-07,Fully Paid,auto,TX,36.48,0,665,669,18,0,99.3,33,44561.16
LC003225,40000,40000,36 months,12.16,1331.63,C,C5,5 years,RENT,50486.31,2022-05-05,Charged Off,small_business,CA,20.14,0,625,629,23,0,86.9,30,19529.57
LC003226,35000,26802.38,36 months,10.87,1143.7,B,B2,1 year,MORTGAGE,104506.09,2024-06-09,Current,education,NJ,28.23,0,713,717,25,0,57.6,33,11249.2
LC003227,15000,15000,60 months,24.61,436.85,F,F1,5 years,MORTGAGE,68951.8,2018-09-10,Default,vacation,MI,27.55,2,586,590,20,0,31.0,24,6608.91
LC003228,15000,15000,36 months,13.93,512.15,C,C2,5 years,MORTGAGE,34128.19,2020-01-17,Charged Off,credit_card,MI,6.67,0,793,797,24,0,36.1,30,2036.32
LC003229,30000,26205.45,36 months,5.91,911.44,A,A3,4 years,MORTGAGE,55586.35,2019-06-17,Current,small_business,GA,26.05,0,766,770,23,0,47.2,36,6479.78
LC003230,40000,40000,36 months,5.66,1210.72,A,A3,4 years,MORTGAGE,48479.46,2020-10-29,Fully Paid,debt_consolidation,FL,13.51,0,807,811,14,0,70.4,28,26282.33
LC003231,30000,30000,36 months,12.76,1007.35,C,C4,5 years,MORTGAGE,140162.92,2023-04-29,Fully Paid,small_business,CA,5.82,0,624,628,6,1,84.5,14,16734.94
LC003232,5000,5000,36 months,5.66,151.34,A,A3,2 years,MORTGAGE,77370.77,2023-02-12,Fully Paid,medical,NJ,32.46,1,850,854,4,0,63.1,11,2779.06
LC003233,40000,40000,60 months,13.34,917.1,C,C1,1 year,MORTGAGE,57469.68,2023-08-14,Fully Paid,auto,CA,10.07,0,617,621,16,0,49.3,25,23143.47
LC003234,15000,15000,60 months,19.48,393.08,D,D4,7 years,MORTGAGE,62422.9,2021-07-21,Fully Paid,education,VA,35.78,0,703,707,8,0,58.6,15,4104.96
LC003235,10000,10000,60 months,14.9,237.37,C,C5,10+ years,MORTGAGE,83571.27,2024-08-31,Fully Paid,home_improvement,MO,18.3,0,701,705,18,0,76.1,19,6806.61
LC003236,10000,10000,36 months,21.05,377.01,E,E4,9 years,MORTGAGE,94179.13,2019-08-18,Fully Paid,debt_consolidation,PA,13.95,0,624,628,6,1,42.9,12,10673.46
LC003237,15000,15000,36 months,7.62,467.42,A,A1,6 years,MORTGAGE,42151.48,2018-10-04,Fully Paid,credit_card,OH,24.77,0,830,834,9,1,38.7,20,19326.49
LC003238,10000,10000,60 months,25.78,298.1,F,F2,< 1 year,OWN,120099.86,2024-03-04,Late (31-120 days),auto,OH,13.29,0,806,810,23,0,88.9,23,5429.53
LC003239,10000,10000,36 months,11.85,331.43,B,B4,3 years,RENT,104039.01,2023-09-03,Charged Off,auto,WA,24.63,0,674,678,17,0,83.2,26,2694.88
LC003240,20000,20000,36 months,10.49,649.95,B,B4,2 years,MORTGAGE,74639.81,2023-06-25,Fully Paid,medical,MA,23.76,0,646,650,17,0,84.5,22,13142.84
LC003241,25000,25000,36 months,22.61,962.67,E,E1,8 years,RENT,24980.32,2024-09-26,Fully Paid,home_improvement,MA,26.43,0,827,831,21,0,47.4,23,16173.18
LC003242,15000,15000,36 months,6.01,456.4,A,A3,10+ years,RENT,53394.12,2021-11-07,Fully Paid,moving,IL,8.6,0,720,724,12,0,54.3,22,17084.3
LC003243,15000,15000,36 months,10.81,489.73,B,B2,10+ years,MORTGAGE,67959.25,2024-11-05,Default,small_business,VA,36.1,3,845,849,6,0,19.9,21,5404.58
LC003244,10000,10000,36 months,15.42,348.71,C,C3,8 years,RENT,29027.72,2020-09-01,Fully Paid,credit_card,MO,17.09,0,849,853,14,0,97.4,14,9130.03
LC003245,30000,30000,60 months,17.69,756.75,D,D1,< 1 year,MORTGAGE,48607.82,2018-03-14,Fully Paid,medical,OH,31.66,1,825,829,23,0,18.8,36,35557.47
LC003246,20000,20000,36 months,10.23,647.51,B,B2,6 years,RENT,96409.35,2023-11-30,Fully Paid,home_improvement,MD,38.12,0,704,708,15,1,1.3,30,6750.49
LC003247,10000,10000,36 months,6.47,306.35,A,A5,1 year,MORTGAGE,107151.83,2018-03-25,Fully Paid,credit_card,IN,14.44,0,826,830,7,0,47.1,8,6817.7
LC003248,30000,30000,60 months,5.05,566.82,A,A2,5 years,RENT,49531.83,2020-02-06,Fully Paid,medical,IL,31.24,0,810,814,18,1,5.7,28,15462.14
LC003249,15000,15000,36 months,10.9,490.37,B,B2,3 years,MORTGAGE,70898.41,2023-10-12,Charged Off,auto,GA,27.57,0,622,626,7,0,0.7,17,3599.07
LC003250,35000,35000,36 months,7.57,1089.84,A,A2,< 1 year,RENT,32609.72,2018-02-18,Fully Paid,vacation,FL,13.93,0,827,831,22,0,65.4,29,38768.69
LC003251,35000,35000,36 months,10.18,1132.31,B,B5,10+ years,MORTGAGE,65268.92,2023-09-30,Fully Paid,moving,TX,12.21,0,681,685,11,0,24.2,25,6589.0
LC003252,35000,31013.97,36 months,19.47,1291.29,D,D1,10+ years,RENT,22065.43,2019-02-04,Current,home_improvement,WA,12.44,0,747,751,2,0,22.0,13,10353.25
LC003253,40000,23730.98,36 months,22.5,1537.98,E,E3,3 years,MORTGAGE,113306.62,2022-11-09,Current,debt_consolidation,PA,33.43,1,666,670,13,0,24.5,17,1827.91
LC003254,5000,4959.57,36 months,20.52,187.15,E,E5,4 years,MORTGAGE,31287.33,2018-01-16,Current,auto,WI,31.08,0,588,592,20,0,84.6,22,1710.35
LC003255,30000,30000,36 months,18.53,1092.56,D,D4,2 years,RENT,47164.48,2020-06-29,Fully Paid,small_business,MO,30.91,0,848,852,23,0,6.4,24,28923.7
LC003256,15000,15000,36 months,5.33,451.79,A,A5,10+ years,MORTGAGE,47873.43,2022-03-18,Fully Paid,debt_consolidation,IL,33.99,0,599,603,3,0,91.8,13,1531.4
LC003257,15000,15000,36 months,8.58,474.07,B,B5,3 years,MORTGAGE,59272.02,2023-09-26,Late (31-120 days),debt_consolidation,AZ,10.36,0,590,594,24,0,59.3,26,7344.21
LC003258,25000,25000,60 months,16.92,620.24,D,D3,10+ years,MORTGAGE,39111.87,2018-02-28,Fully Paid,moving,WA,5.24,0,696,700,13,0,48.8,20,8094.27
LC003259,40000,21398.61,36 months,8.41,1261.03,A,A2,3 years,MORTGAGE,156012.47,2022-01-24,Current,medical,NY,24.19,0,698,702,20,0,0.8,35,3816.98
LC003260,25000,25000,36 months,5.57,755.69,A,A5,10+ years,MORTGAGE,62668.12,2020-02-07,Fully Paid,medical,CA,13.43,2,683,687,25,0,92.6,33,18491.67
LC003261,5000,5000,36 months,16.73,177.59,D,D5,5 years,MORTGAGE,42215.01,2022-07-14,Fully Paid,vacation,VA,16.75,1,615,619,6,0,28.7,8,2611.72
LC003262,5000,4334.33,60 months,20.75,134.56,E,E3,2 years,RENT,63974.25,2019-11-06,Current,credit_card,WI,37.6,0,845,849,16,0,72.7,24,179.71
LC003263,20000,20000,36 months,13.37,677.45,C,C1,7 years,RENT,130071.69,2022-10-23,Fully Paid,education,FL,28.97,0,776,780,6,0,43.2,11,17763.26
LC003264,10000,10000,36 months,8.42,315.3,A,A2,3 years,RENT,48440.27,2024-06-29,Fully Paid,medical,WA,14.82,2,731,735,16,0,46.7,27,4784.29
LC003265,25000,25000,60 months,10.24,534.13,B,B4,< 1 year,OWN,76746.18,2018-05-03,Fully Paid,vacation,MA,19.78,0,830,834,11,0,68.3,23,3201.29
LC003266,35000,35000,36 months,29.66,1479.29,F,F4,8 years,RENT,76638.85,2024-04-25,Charged Off,vacation,CA,36.18,0,654,658,8,0,75.3,20,11245.69
LC003267,25000,25000,60 months,17.55,628.73,D,D1,1 year,MORTGAGE,45973.52,2024-09-17,Fully Paid,debt_consolidation,AZ,16.51,0,617,621,24,0,71.6,28,9989.82
LC003268,30000,30000,60 months,15.29,718.27,C,C1,9 years,MORTGAGE,58308.31,2023-06-02,Fully Paid,moving,AZ,24.54,0,800,804,16,0,79.8,29,13466.03
LC003269,30000,24443.05,60 months,21.34,817.35,E,E4,7 years,RENT,35096.54,2023-12-12,Current,debt_consolidation,AZ,37.4,0,621,625,18,0,13.1,21,12297.45
LC003270,40000,40000,36 months,11.02,1309.93,B,B4,10+ years,RENT,36085.75,2022-06-23,Fully Paid,moving,WA,18.49,0,845,849,5,0,95.5,12,43592.73
LC003271,30000,30000,36 months,22.84,1158.79,E,E5,1 year,RENT,33405.91,2024-09-23,Late (31-120 days),home_improvement,IL,30.94,0,722,726,4,1,14.3,14,5140.13
LC003272,25000,25000,36 months,19.83,926.93,D,D3,9 years,OWN,61506.23,2018-09-07,Fully Paid,education,WI,32.26,0,640,644,10,0,93.3,21,6308.44
LC003273,10000,10000,36 months,6.26,305.4,A,A1,< 1 year,RENT,36167.86,2023-10-20,Fully Paid,small_business,MA,39.99,3,650,654,24,0,57.9,28,6352.9
LC003274,35000,35000,36 months,13.17,1182.16,C,C1,7 years,RENT,18947.99,2021-07-03,Fully Paid,auto,MI,39.93,1,634,638,17,0,23.4,21,43471.05
LC003275,10000,10000,36 months,13.83,340.95,C,C2,4 years,MORTGAGE,146263.1,2019-05-11,Fully Paid,debt_consolidation,MD,10.69,0,740,744,21,0,9.4,36,11882.38
LC003276,20000,14227.51,36 months,8.47,631.07,A,A1,3 years,RENT,79905.43,2021-11-14,Current,education,NY,9.1,0,830,834,5,0,41.6,10,4634.45
LC003277,5000,5000,36 months,9.5,160.16,B,B4,8 years,MORTGAGE,71370.6,2022-05-01,Default,moving,MI,25.12,0,582,586,25,1,51.7,32,1887.97
LC003278,30000,26839.24,36 months,7.7,935.94,A,A4,8 years,RENT,109582.18,2022-11-25,Current,medical,NJ,9.1,0,704,708,5,0,93.0,6,3298.18
LC003279,40000,40000,36 months,18.43,1454.74,D,D5,6 years,MORTGAGE,89568.04,2023-10-04,Fully Paid,debt_consolidation,PA,13.37,1,687,691,9,0,11.6,11,25076.14
LC003280,35000,35000,36 months,19.37,1289.52,D,D3,7 years,RENT,91143.9,2021-03-10,Fully Paid,education,OH,15.18,0,586,590,14,0,2.2,25,15293.26
LC003281,40000,29196.43,36 months,17.23,1430.69,D,D5,3 years,RENT,95574.46,2020-10-02,Current,credit_card,NJ,38.65,2,704,708,18,0,31.6,23,4297.58
LC003282,5000,5000,60 months,17.13,124.61,D,D4,10+ years,RENT,93813.07,2018-04-25,Charged Off,education,FL,23.7,0,624,628,3,0,0.3,14,788.54
LC003283,5000,5000,60 months,10.18,106.68,B,B4,8 years,MORTGAGE,22539.39,2018-07-08,Charged Off,home_improvement,NC,39.8,0,695,699,19,0,60.0,20,1805.16
LC003284,25000,25000,36 months,6.62,767.59,A,A4,3 years,MORTGAGE,88671.58,2022-09-23,Fully Paid,debt_consolidation,WI,23.23,0,692,696,23,1,90.3,23,29381.11
LC003285,15000,15000,36 months,12.73,503.46,C,C2,8 years,MORTGAGE,73064.32,2024-11-12,Fully Paid,credit_card,CA,21.04,0,746,750,23,0,69.1,33,16861.33
LC003286,35000,35000,60 months,13.44,804.26,C,C5,8 years,MORTGAGE,56947.56,2019-05-19,Fully Paid,debt_consolidation,IN,32.69,0,834,838,14,0,88.7,29,12358.08
LC003287,35000,35000,36 months,12.85,1176.76,C,C1,9 years,MORTGAGE,107688.86,2022-06-30,Fully Paid,debt_consolidation,AZ,19.96,0,772,776,13,0,77.2,20,32940.3
LC003288,20000,20000,36 months,19.5,738.19,D,D3,5 years,MORTGAGE,49869.95,2023-12-23,Fully Paid,auto,MI,8.09,0,684,688,4,1,1.0,15,17663.82
LC003289,25000,25000,60 months,15.66,603.44,C,C2,5 years,RENT,47028.78,2022-05-17,Fully Paid,vacation,OH,39.93,0,806,810,18,0,86.3,32,16833.9
LC003290,30000,30000,60 months,14.78,710.24,C,C1,9 years,MORTGAGE,114535.04,2022-10-18,Fully Paid,small_business,NJ,27.56,0,767,771,6,0,76.0,12,3767.73
LC003291,10000,8151.65,36 months,18.83,365.7,D,D1,5 years,RENT,93174.38,2021-06-26,Current,medical,PA,15.18,1,675,679,10,0,78.8,25,771.22
LC003292,20000,17034.5,60 months,8.06,406.1,A,A4,< 1 year,MORTGAGE,83537.8,2024-03-13,Current,small_business,FL,35.49,0,836,840,7,0,15.4,19,2289.98
